date,category,item,unit,market,price_type,price,yesterday_price,week_avg,daily_change
2026-06-23,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,125.0,105.0,114.28571428571429,20.0
2026-06-24,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,105.0,125.0,112.14285714285714,-20.0
2026-06-25,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,110.0,105.0,110.0,5.0
2026-06-26,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,75.0,110.0,104.28571428571429,-35.0
2026-07-01,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,90.0,75.0,102.14285714285714,15.0
2026-07-02,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,115.0,90.0,103.57142857142857,25.0
2026-07-03,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,105.0,115.0,103.57142857142857,-10.0
2026-07-06,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,85.0,105.0,97.85714285714286,-20.0
2026-07-07,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,105.0,85.0,97.85714285714286,20.0
2026-07-09,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,105.0,105.0,97.14285714285714,0.0
2026-07-10,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,90.0,105.0,99.28571428571429,-15.0
2026-07-13,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,90.0,90.0,99.28571428571429,0.0
2026-07-15,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,65.0,90.0,92.14285714285714,-25.0
2026-07-16,GENERAL,Papaw,Rs./kg,Dambulla/Negombo,Wholesale,90.0,65.0,90.0,25.0
2026-06-16,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,,200.0,
2026-06-17,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,200.0,210.0,20.0
2026-06-18,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,220.0,213.33333333333334,0.0
2026-06-19,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,220.0,215.0,0.0
2026-06-21,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,220.0,216.0,0.0
2026-06-22,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,220.0,216.66666666666666,0.0
2026-06-23,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,170.0,220.0,210.0,-50.0
2026-06-24,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,170.0,212.85714285714286,50.0
2026-06-25,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,220.0,212.85714285714286,0.0
2026-06-26,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,220.0,220.0,212.85714285714286,0.0
2026-06-30,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,220.0,210.0,-20.0
2026-07-01,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,207.14285714285714,0.0
2026-07-02,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,204.28571428571428,0.0
2026-07-03,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,208.57142857142858,0.0
2026-07-06,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,205.71428571428572,0.0
2026-07-07,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,202.85714285714286,0.0
2026-07-09,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,200.0,0.0
2026-07-10,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,200.0,0.0
2026-07-13,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,200.0,0.0
2026-07-15,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,200.0,200.0,200.0,0.0
2026-07-16,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Retail,170.0,200.0,195.71428571428572,-30.0
2026-06-16,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,140.0,,140.0,
2026-06-17,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,140.0,150.0,20.0
2026-06-18,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,160.0,153.33333333333334,0.0
2026-06-19,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,160.0,155.0,0.0
2026-06-21,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,160.0,156.0,0.0
2026-06-22,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,160.0,156.66666666666666,0.0
2026-06-23,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,160.0,151.42857142857142,-40.0
2026-06-24,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,120.0,154.28571428571428,40.0
2026-06-25,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,160.0,154.28571428571428,0.0
2026-06-26,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,160.0,160.0,154.28571428571428,0.0
2026-06-30,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,160.0,152.85714285714286,-10.0
2026-07-01,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,151.42857142857142,0.0
2026-07-02,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,150.0,0.0
2026-07-03,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,154.28571428571428,0.0
2026-07-06,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,152.85714285714286,0.0
2026-07-07,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,151.42857142857142,0.0
2026-07-09,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,150.0,0.0
2026-07-10,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,150.0,0.0
2026-07-13,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,150.0,0.0
2026-07-15,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,150.0,150.0,150.0,0.0
2026-07-16,GENERAL,Papaw,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,150.0,145.71428571428572,-30.0
2026-06-16,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2600.0,,2600.0,
2026-06-17,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2850.0,2600.0,2725.0,250.0
2026-06-18,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2850.0,2850.0,2766.6666666666665,0.0
2026-06-19,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2850.0,2850.0,2787.5,0.0
2026-06-21,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2850.0,2850.0,2800.0,0.0
2026-06-22,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2850.0,2850.0,2808.3333333333335,0.0
2026-06-23,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2850.0,2850.0,2814.285714285714,0.0
2026-06-30,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2700.0,2850.0,2828.5714285714284,-150.0
2026-07-03,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Retail,2850.0,2700.0,2828.5714285714284,150.0
2026-06-16,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,,1600.0,
2026-06-17,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,1600.0,1600.0,0.0
2026-06-18,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,1600.0,1600.0,0.0
2026-06-19,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,1600.0,1600.0,0.0
2026-06-21,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,1600.0,1600.0,0.0
2026-06-22,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,1600.0,1600.0,0.0
2026-06-23,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,1600.0,1600.0,0.0
2026-06-30,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1500.0,1600.0,1585.7142857142858,-100.0
2026-07-03,GENERAL,Paraw,Rs./kg,Dambulla/Negombo,Wholesale,1600.0,1500.0,1585.7142857142858,100.0
2026-06-16,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1600.0,,1600.0,
2026-06-17,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1700.0,1600.0,1650.0,100.0
2026-06-18,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1700.0,1700.0,1666.6666666666667,0.0
2026-06-19,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1700.0,1700.0,1675.0,0.0
2026-06-21,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1700.0,1700.0,1680.0,0.0
2026-06-22,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1600.0,1700.0,1666.6666666666667,-100.0
2026-06-24,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1500.0,1600.0,1642.857142857143,-100.0
2026-06-25,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1600.0,1500.0,1642.857142857143,100.0
2026-06-26,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1600.0,1600.0,1628.5714285714287,0.0
2026-06-30,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1500.0,1600.0,1600.0,-100.0
2026-07-01,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1500.0,1500.0,1571.4285714285713,0.0
2026-07-02,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1500.0,1500.0,1542.857142857143,0.0
2026-07-03,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1600.0,1500.0,1542.857142857143,100.0
2026-07-06,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1700.0,1600.0,1571.4285714285713,100.0
2026-07-09,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1800.0,1700.0,1600.0,100.0
2026-07-10,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1600.0,1800.0,1600.0,-200.0
2026-07-13,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1700.0,1600.0,1628.5714285714287,100.0
2026-07-15,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1700.0,1700.0,1657.142857142857,0.0
2026-07-16,GENERAL,Paraw,Rs./kg,Pettah/Peliyagoda,Wholesale,1500.0,1700.0,1657.142857142857,-200.0
2026-06-16,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,235.0,,235.0,
2026-06-17,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,220.0,235.0,227.5,-15.0
2026-06-18,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,305.0,220.0,253.33333333333334,85.0
2026-06-19,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,230.0,305.0,247.5,-75.0
2026-06-21,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,230.0,230.0,244.0,0.0
2026-06-22,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,235.0,230.0,242.5,5.0
2026-06-23,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,225.0,235.0,240.0,-10.0
2026-06-24,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,285.0,225.0,247.14285714285714,60.0
2026-06-25,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,260.0,285.0,252.85714285714286,-25.0
2026-06-26,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,235.0,260.0,242.85714285714286,-25.0
2026-07-01,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,240.0,235.0,244.28571428571428,5.0
2026-07-02,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,255.0,240.0,247.85714285714286,15.0
2026-07-03,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,235.0,255.0,247.85714285714286,-20.0
2026-07-06,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,295.0,235.0,257.85714285714283,60.0
2026-07-07,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,295.0,295.0,259.2857142857143,0.0
2026-07-09,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,295.0,295.0,264.2857142857143,0.0
2026-07-10,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,395.0,295.0,287.14285714285717,100.0
2026-07-13,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,360.0,395.0,304.2857142857143,-35.0
2026-07-15,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,355.0,360.0,318.57142857142856,-5.0
2026-07-16,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Retail,285.0,355.0,325.7142857142857,-70.0
2026-06-16,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,205.0,,205.0,
2026-06-17,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,190.0,205.0,197.5,-15.0
2026-06-18,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,275.0,190.0,223.33333333333334,85.0
2026-06-19,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,200.0,275.0,217.5,-75.0
2026-06-21,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,200.0,200.0,214.0,0.0
2026-06-22,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,205.0,200.0,212.5,5.0
2026-06-23,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,195.0,205.0,210.0,-10.0
2026-06-24,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,255.0,195.0,217.14285714285714,60.0
2026-06-25,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,230.0,255.0,222.85714285714286,-25.0
2026-06-26,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,205.0,230.0,212.85714285714286,-25.0
2026-07-01,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,210.0,205.0,214.28571428571428,5.0
2026-07-02,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,225.0,210.0,217.85714285714286,15.0
2026-07-03,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,205.0,225.0,217.85714285714286,-20.0
2026-07-06,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,265.0,205.0,227.85714285714286,60.0
2026-07-07,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,265.0,265.0,229.28571428571428,0.0
2026-07-09,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,265.0,265.0,234.28571428571428,0.0
2026-07-10,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,365.0,265.0,257.14285714285717,100.0
2026-07-13,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,330.0,365.0,274.2857142857143,-35.0
2026-07-15,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,325.0,330.0,288.57142857142856,-5.0
2026-07-16,GENERAL,Pineapple,Rs./kg,Dambulla/Negombo,Wholesale,255.0,325.0,295.7142857142857,-70.0
2026-06-16,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,275.0,,275.0,
2026-06-17,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,275.0,275.0,275.0,0.0
2026-06-18,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,225.0,275.0,258.3333333333333,-50.0
2026-06-19,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,225.0,225.0,250.0,0.0
2026-06-21,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,225.0,225.0,245.0,0.0
2026-06-22,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,225.0,225.0,241.66666666666666,0.0
2026-06-23,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,225.0,225.0,239.28571428571428,0.0
2026-06-24,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,225.0,225.0,232.14285714285714,0.0
2026-06-25,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,245.0,225.0,227.85714285714286,20.0
2026-06-26,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,245.0,245.0,230.71428571428572,0.0
2026-06-30,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,245.0,245.0,233.57142857142858,0.0
2026-07-01,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,275.0,245.0,240.71428571428572,30.0
2026-07-02,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,325.0,275.0,255.0,50.0
2026-07-03,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,325.0,325.0,269.2857142857143,0.0
2026-07-06,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,325.0,325.0,283.57142857142856,0.0
2026-07-07,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,365.0,325.0,300.7142857142857,40.0
2026-07-09,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,355.0,365.0,316.42857142857144,-10.0
2026-07-10,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,425.0,355.0,342.14285714285717,70.0
2026-07-13,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,370.0,425.0,355.7142857142857,-55.0
2026-07-15,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,350.0,370.0,359.2857142857143,-20.0
2026-07-16,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,362.85714285714283,0.0
2026-07-13,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Wholesale,350.0,,350.0,
2026-07-15,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,350.0,325.0,-50.0
2026-07-16,GENERAL,Pineapple,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,316.6666666666667,0.0
2026-06-16,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,255.0,,255.0,
2026-06-17,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,255.0,255.0,255.0,0.0
2026-06-18,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,255.0,255.0,255.0,0.0
2026-06-19,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,255.0,255.0,255.0,0.0
2026-06-21,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,255.0,255.0,255.0,0.0
2026-06-22,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,253.0,255.0,254.66666666666666,-2.0
2026-06-23,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,253.0,253.0,254.42857142857142,0.0
2026-06-24,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,253.0,253.0,254.14285714285714,0.0
2026-06-25,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,252.0,253.0,253.71428571428572,-1.0
2026-06-26,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,253.0,252.0,253.42857142857142,1.0
2026-06-30,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,253.0,252.85714285714286,-2.0
2026-07-01,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,251.0,252.28571428571428,0.0
2026-07-02,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,251.0,252.0,0.0
2026-07-03,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,251.0,251.71428571428572,0.0
2026-07-06,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,251.0,251.42857142857142,0.0
2026-07-07,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,251.0,251.28571428571428,0.0
2026-07-09,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,251.0,251.0,0.0
2026-07-10,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,253.0,251.0,251.28571428571428,2.0
2026-07-13,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,251.0,253.0,251.28571428571428,-2.0
2026-07-15,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,255.0,251.0,251.85714285714286,4.0
2026-07-16,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Retail,260.0,255.0,253.14285714285714,5.0
2026-06-16,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,,238.0,
2026-06-17,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,238.0,0.0
2026-06-18,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,238.0,0.0
2026-06-19,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,238.0,0.0
2026-06-21,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,238.0,0.0
2026-06-22,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,237.0,238.0,237.83333333333334,-1.0
2026-06-23,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,237.0,237.85714285714286,1.0
2026-06-24,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.85714285714286,0.0
2026-06-25,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,237.0,238.0,237.71428571428572,-1.0
2026-06-26,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,237.0,237.71428571428572,1.0
2026-06-30,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.71428571428572,0.0
2026-07-01,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.71428571428572,0.0
2026-07-02,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.85714285714286,0.0
2026-07-03,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.85714285714286,0.0
2026-07-06,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.85714285714286,0.0
2026-07-07,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,237.0,238.0,237.85714285714286,-1.0
2026-07-09,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,237.0,237.85714285714286,1.0
2026-07-10,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.85714285714286,0.0
2026-07-13,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,238.0,238.0,237.85714285714286,0.0
2026-07-15,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,237.0,238.0,237.71428571428572,-1.0
2026-07-16,GENERAL,Ponni Samba (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,235.0,237.0,237.28571428571428,-2.0
2026-06-16,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,220.0,,220.0,
2026-06-17,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,198.0,220.0,209.0,-22.0
2026-06-18,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,200.0,198.0,206.0,2.0
2026-06-19,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,205.0,200.0,205.75,5.0
2026-06-21,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,205.0,205.0,205.6,0.0
2026-06-22,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,200.0,205.0,204.66666666666666,-5.0
2026-06-23,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,195.0,200.0,203.28571428571428,-5.0
2026-06-24,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,195.0,195.0,199.71428571428572,0.0
2026-06-25,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,225.0,195.0,203.57142857142858,30.0
2026-06-26,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,205.0,225.0,204.28571428571428,-20.0
2026-07-01,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,205.0,205.0,204.28571428571428,0.0
2026-07-02,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,220.0,205.0,206.42857142857142,15.0
2026-07-03,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,198.0,220.0,206.14285714285714,-22.0
2026-07-06,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,215.0,198.0,209.0,17.0
2026-07-07,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,210.0,215.0,211.14285714285714,-5.0
2026-07-09,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,238.0,210.0,213.0,28.0
2026-07-10,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,210.0,238.0,213.71428571428572,-28.0
2026-07-13,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,205.0,210.0,213.71428571428572,-5.0
2026-07-15,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,193.0,205.0,209.85714285714286,-12.0
2026-07-16,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Retail,195.0,193.0,209.42857142857142,2.0
2026-06-16,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Wholesale,200.0,,200.0,
2026-06-17,GENERAL,Potato (Imp),Rs./kg,Dambulla/Negombo,Wholesale,178.0,200.0,189.0,-22.0
